match_id,team_1,team_2,team_1_runs,team_2_runs,winner,venue,toss_winner,toss_decision,team_1_avg_runs,team_2_avg_runs,team_1_won_toss,team_1_batted_first,venue_encoded,team_1_won
1153246,India,Hong Kong,285,259,India,Dubai International Cricket Stadium,Hong Kong,field,247.694,181.41176470588235,0,1,75,1
1153247,Pakistan,India,162,164,India,Dubai International Cricket Stadium,Pakistan,bat,237.21428571428572,247.694,1,1,75,0
1153249,Bangladesh,India,173,174,India,Dubai International Cricket Stadium,India,field,214.4063492063492,247.694,0,1,75,0
1153251,Pakistan,India,237,238,India,Dubai International Cricket Stadium,Pakistan,bat,237.21428571428572,247.694,1,1,75,0
1153254,Bangladesh,Pakistan,239,202,Bangladesh,Sheikh Zayed Stadium,Bangladesh,bat,214.4063492063492,237.21428571428572,1,1,237,1
1153255,Bangladesh,India,222,223,India,Dubai International Cricket Stadium,India,field,214.4063492063492,247.694,0,1,75,0
1153314,West Indies,Bangladesh,195,196,Bangladesh,"Shere Bangla National Stadium, Mirpur",West Indies,bat,219.19893899204243,214.4063492063492,1,1,241,0
1153315,Bangladesh,West Indies,255,256,West Indies,"Shere Bangla National Stadium, Mirpur",West Indies,field,214.4063492063492,219.19893899204243,0,1,241,0
1153316,West Indies,Bangladesh,198,202,Bangladesh,Sylhet International Cricket Stadium,Bangladesh,field,219.19893899204243,214.4063492063492,0,1,261,0
1153635,Bangladesh,Zimbabwe,271,243,Bangladesh,"Shere Bangla National Stadium, Mirpur",Bangladesh,bat,214.4063492063492,204.35055350553506,1,1,241,1
1153636,Zimbabwe,Bangladesh,246,250,Bangladesh,Zahur Ahmed Chowdhury Stadium,Bangladesh,field,204.35055350553506,214.4063492063492,0,1,303,0
1153637,Zimbabwe,Bangladesh,286,288,Bangladesh,Zahur Ahmed Chowdhury Stadium,Bangladesh,field,204.35055350553506,214.4063492063492,0,1,303,0
1153691,New Zealand,India,157,156,New Zealand,McLean Park,New Zealand,bat,234.99731903485255,247.694,1,1,158,1
1153692,India,New Zealand,324,234,India,Bay Oval,India,bat,247.694,234.99731903485255,1,1,22,1
1153693,New Zealand,India,243,245,India,Bay Oval,New Zealand,bat,234.99731903485255,247.694,1,1,22,0
1153694,India,New Zealand,92,93,New Zealand,Seddon Park,New Zealand,field,247.694,234.99731903485255,0,1,226,0
1153695,India,New Zealand,252,217,India,Westpac Stadium,India,bat,247.694,234.99731903485255,1,1,298,1
1153840,New Zealand,Sri Lanka,371,326,New Zealand,Bay Oval,New Zealand,bat,234.99731903485255,229.3519313304721,1,1,22,1
1153841,New Zealand,Sri Lanka,319,298,New Zealand,Bay Oval,New Zealand,bat,234.99731903485255,229.3519313304721,1,1,22,1
1153842,New Zealand,Sri Lanka,364,249,New Zealand,Saxton Oval,Sri Lanka,field,234.99731903485255,229.3519313304721,0,1,223,1
1153844,Bangladesh,New Zealand,232,233,New Zealand,McLean Park,Bangladesh,bat,214.4063492063492,234.99731903485255,1,1,158,0
1153845,Bangladesh,New Zealand,226,229,New Zealand,Hagley Oval,New Zealand,field,214.4063492063492,234.99731903485255,0,1,100,0
1153846,New Zealand,Bangladesh,330,242,New Zealand,University Oval,Bangladesh,field,234.99731903485255,214.4063492063492,0,1,280,1
1154649,United Arab Emirates,Nepal,254,176,United Arab Emirates,Kinrara Academy Oval,Nepal,field,199.61467889908258,201.02666666666667,0,1,131,1
1157378,New Zealand,Pakistan,266,219,New Zealand,Sheikh Zayed Stadium,New Zealand,bat,234.99731903485255,237.21428571428572,1,1,237,1
1157379,New Zealand,Pakistan,209,212,Pakistan,Sheikh Zayed Stadium,New Zealand,bat,234.99731903485255,237.21428571428572,1,1,237,0
1157380,Pakistan,New Zealand,279,35,Pakistan,Dubai International Cricket Stadium,Pakistan,bat,237.21428571428572,234.99731903485255,1,1,75,1
1157754,West Indies,India,322,326,India,Barsapara Cricket Stadium,India,field,219.19893899204243,247.694,0,1,18,0
1157755,India,West Indies,321,321,West Indies,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,bat,247.694,219.19893899204243,1,1,73,0
1157756,West Indies,India,283,240,West Indies,Maharashtra Cricket Association Stadium,India,field,219.19893899204243,247.694,0,1,144,1
1157757,India,West Indies,377,153,India,Brabourne Stadium,India,bat,247.694,219.19893899204243,1,1,32,1
1157758,West Indies,India,104,105,India,Greenfield International Stadium,West Indies,bat,219.19893899204243,247.694,1,1,96,0
1158066,West Indies,England,360,364,England,"Kensington Oval, Barbados",West Indies,bat,219.19893899204243,241.78454332552693,1,1,125,0
1158067,West Indies,England,289,263,West Indies,"Kensington Oval, Barbados",England,field,219.19893899204243,241.78454332552693,0,1,125,1
1158069,England,West Indies,418,389,England,"National Cricket Stadium, Grenada",West Indies,field,241.78454332552693,219.19893899204243,0,1,171,1
1158070,England,West Indies,113,115,West Indies,"Darren Sammy National Cricket Stadium, St Lucia",West Indies,field,241.78454332552693,219.19893899204243,0,1,66,0
1161014,Ireland,England,198,199,England,"The Village, Malahide",England,field,217.432,241.78454332552693,0,1,267,0
1168242,Australia,India,236,240,India,"Rajiv Gandhi International Stadium, Uppal",Australia,bat,246.49891540130153,247.694,1,1,207,0
1168243,India,Australia,250,242,India,"Vidarbha Cricket Association Stadium, Jamtha",Australia,field,247.694,246.49891540130153,0,1,287,1
1168244,Australia,India,313,281,Australia,JSCA International Stadium Complex,India,field,246.49891540130153,247.694,0,1,116,1
1168245,India,Australia,358,359,Australia,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,bat,247.694,246.49891540130153,1,1,193,0
1168246,Australia,India,272,237,Australia,Arun Jaitley Stadium,Australia,bat,246.49891540130153,247.694,1,1,12,1
1168508,West Indies,Ireland,381,185,West Indies,Castle Avenue,Ireland,field,219.19893899204243,217.432,0,1,47,1
1168509,West Indies,Bangladesh,261,264,Bangladesh,Castle Avenue,West Indies,bat,219.19893899204243,214.4063492063492,1,1,47,0
1168511,Ireland,West Indies,327,331,West Indies,"The Village, Malahide",Ireland,bat,217.432,219.19893899204243,1,1,267,0
1168512,West Indies,Bangladesh,247,248,Bangladesh,"The Village, Malahide",West Indies,bat,219.19893899204243,214.4063492063492,1,1,267,0
1168513,Ireland,Bangladesh,292,294,Bangladesh,Castle Avenue,Ireland,bat,217.432,214.4063492063492,1,1,47,0
1168514,West Indies,Bangladesh,152,213,Bangladesh,"The Village, Malahide",Bangladesh,field,219.19893899204243,214.4063492063492,0,1,267,0
1168517,Zimbabwe,Ireland,254,258,Ireland,"Bready Cricket Club, Magheramason",Ireland,field,204.35055350553506,217.432,0,1,33,0
1168518,Ireland,Zimbabwe,242,237,Ireland,"Civil Service Cricket Club, Stormont",Zimbabwe,field,217.432,204.35055350553506,0,1,56,1
1168519,Zimbabwe,Ireland,190,191,Ireland,"Civil Service Cricket Club, Stormont",Zimbabwe,bat,204.35055350553506,217.432,1,1,56,0
1169332,Sri Lanka,Scotland,322,199,Sri Lanka,"Grange Cricket Club, Raeburn Place",Scotland,field,229.3519313304721,216.5981308411215,0,1,93,1
1170454,Nepal,United Arab Emirates,113,116,United Arab Emirates,ICC Academy,United Arab Emirates,field,201.02666666666667,199.61467889908258,0,1,110,0
1170455,Nepal,United Arab Emirates,242,97,Nepal,ICC Academy,Nepal,bat,201.02666666666667,199.61467889908258,1,1,110,1
1170456,United Arab Emirates,Nepal,254,255,Nepal,ICC Academy,Nepal,field,199.61467889908258,201.02666666666667,0,1,110,0
1174238,Pakistan,Australia,280,281,Australia,Sharjah Cricket Stadium,Pakistan,bat,237.21428571428572,246.49891540130153,1,1,235,0
1174239,Pakistan,Australia,284,285,Australia,Sharjah Cricket Stadium,Pakistan,bat,237.21428571428572,246.49891540130153,1,1,235,0
1174240,Australia,Pakistan,266,186,Australia,Sheikh Zayed Stadium,Australia,bat,246.49891540130153,237.21428571428572,1,1,237,1
1174241,Australia,Pakistan,277,271,Australia,Dubai International Cricket Stadium,Pakistan,field,246.49891540130153,237.21428571428572,0,1,75,1
1174242,Australia,Pakistan,327,307,Australia,Dubai International Cricket Stadium,Pakistan,field,246.49891540130153,237.21428571428572,0,1,75,1
1174844,United States of America,Papua New Guinea,164,165,Papua New Guinea,Affies Park,Papua New Guinea,field,221.64788732394365,185.98214285714286,0,1,2,0
1174845,Namibia,Oman,226,81,Namibia,Wanderers Cricket Ground,Namibia,bat,195.70149253731344,199.1451612903226,1,1,290,1
1179272,United Arab Emirates,Zimbabwe,110,111,Zimbabwe,Harare Sports Club,Zimbabwe,field,199.61467889908258,204.35055350553506,0,1,102,0
1179273,United Arab Emirates,Zimbabwe,169,185,Zimbabwe,Harare Sports Club,Zimbabwe,field,199.61467889908258,204.35055350553506,0,1,102,0
1179275,United Arab Emirates,Zimbabwe,175,129,United Arab Emirates,Harare Sports Club,United Arab Emirates,bat,199.61467889908258,204.35055350553506,1,1,102,1
1183537,Australia,New Zealand,258,187,Australia,Sydney Cricket Ground,Australia,bat,246.49891540130153,234.99731903485255,1,1,260,1
1185310,England,South Africa,258,259,South Africa,Newlands,South Africa,field,241.78454332552693,246.04545454545453,0,1,180,0
1185312,South Africa,England,256,257,England,The Wanderers Stadium,England,field,246.04545454545453,241.78454332552693,0,1,269,0
1185319,South Africa,Australia,291,217,South Africa,Boland Park,South Africa,bat,246.04545454545453,246.49891540130153,1,1,30,1
1185320,Australia,South Africa,271,274,South Africa,Mangaung Oval,Australia,bat,246.49891540130153,246.04545454545453,1,1,148,0
1185321,Australia,South Africa,254,258,South Africa,Senwes Park,South Africa,field,246.49891540130153,246.04545454545453,0,1,230,0
1187021,India,West Indies,287,291,West Indies,"MA Chidambaram Stadium, Chepauk",West Indies,field,247.694,219.19893899204243,0,1,140,0
1187022,India,West Indies,387,280,India,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,West Indies,field,247.694,219.19893899204243,0,1,73,1
1187023,West Indies,India,315,316,India,Barabati Stadium,India,field,219.19893899204243,247.694,0,1,16,0
1187027,India,Australia,255,258,Australia,Wankhede Stadium,Australia,field,247.694,246.49891540130153,0,1,292,0
1187028,India,Australia,340,304,India,Saurashtra Cricket Association Stadium,Australia,field,247.694,246.49891540130153,0,1,220,1
1187029,Australia,India,286,289,India,M.Chinnaswamy Stadium,Australia,bat,246.49891540130153,247.694,1,1,137,0
1187682,India,New Zealand,347,348,New Zealand,Seddon Park,New Zealand,field,247.694,234.99731903485255,0,1,226,0
1187683,New Zealand,India,273,251,New Zealand,Eden Park,India,field,234.99731903485255,247.694,0,1,79,1
1187684,India,New Zealand,296,300,New Zealand,Bay Oval,New Zealand,field,247.694,234.99731903485255,0,1,22,0
1188377,Zimbabwe,Netherlands,205,208,Netherlands,Sportpark Het Schootsveld,Zimbabwe,bat,204.35055350553506,202.0909090909091,1,1,250,0
1188378,Zimbabwe,Netherlands,290,291,Netherlands,Sportpark Het Schootsveld,Zimbabwe,bat,204.35055350553506,202.0909090909091,1,1,250,0
