match_id,team_1,team_2,team_1_runs,team_2_runs,winner,venue,toss_winner,toss_decision
1419827,Sri Lanka,Bangladesh,255,257,Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Sri Lanka,bat
1419828,Bangladesh,Sri Lanka,286,287,Sri Lanka,"Zahur Ahmed Chowdhury Stadium, Chattogram",Sri Lanka,field
1419829,Sri Lanka,Bangladesh,235,237,Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Sri Lanka,bat
1420220,Nepal,Canada,224,217,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,bat
1420221,Canada,Nepal,285,287,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Canada,bat
1420222,Canada,Nepal,232,229,Canada,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,field
1420529,Nepal,Namibia,132,134,Namibia,"Tribhuvan University International Cricket Ground, Kirtipur",Namibia,field
1420530,Netherlands,Nepal,137,141,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,field
1420531,Namibia,Netherlands,123,124,Netherlands,"Tribhuvan University International Cricket Ground, Kirtipur",Netherlands,field
1420532,Nepal,Namibia,168,172,Namibia,"Tribhuvan University International Cricket Ground, Kirtipur",Namibia,field
1420533,Namibia,Netherlands,203,179,Namibia,"Tribhuvan University International Cricket Ground, Kirtipur",Netherlands,field
1420534,Nepal,Netherlands,172,173,Netherlands,"Tribhuvan University International Cricket Ground, Kirtipur",Netherlands,field
1421069,United Arab Emirates,Canada,194,198,Canada,Dubai International Cricket Stadium,Canada,field
1421070,Scotland,Canada,215,220,Canada,Dubai International Cricket Stadium,Canada,field
1421071,United Arab Emirates,Scotland,132,137,Scotland,Dubai International Cricket Stadium,Scotland,field
1421072,Canada,United Arab Emirates,241,228,Canada,Dubai International Cricket Stadium,United Arab Emirates,field
1421073,Scotland,Canada,197,200,Canada,Dubai International Cricket Stadium,Canada,field
1421074,United Arab Emirates,Scotland,225,226,Scotland,"VRA Ground, Amstelveen",Scotland,field
1426549,Pakistan,Australia,203,204,Australia,Melbourne Cricket Ground,Australia,field
1426550,Australia,Pakistan,163,169,Pakistan,Adelaide Oval,Pakistan,field
1426551,Australia,Pakistan,140,143,Pakistan,Perth Stadium,Pakistan,field
1428956,Oman,Scotland,123,99,Oman,"Forthill, Dundee",Scotland,field
1428957,Oman,Namibia,233,234,Namibia,"Forthill, Dundee",Namibia,field
1428958,Scotland,Namibia,290,235,Scotland,"Forthill, Dundee",Namibia,field
1428959,Oman,Scotland,91,95,Scotland,"Forthill, Dundee",Scotland,field
1428960,Namibia,Oman,196,197,Oman,"Forthill, Dundee",Oman,field
1428961,Scotland,Namibia,301,163,Scotland,"Forthill, Dundee",Namibia,field
1431088,South Africa,Ireland,271,132,South Africa,"Zayed Cricket Stadium, Abu Dhabi",South Africa,bat
1431089,South Africa,Ireland,343,169,South Africa,"Zayed Cricket Stadium, Abu Dhabi",South Africa,bat
1431090,Ireland,South Africa,284,215,Ireland,"Zayed Cricket Stadium, Abu Dhabi",Ireland,bat
1432214,South Africa,Pakistan,239,242,Pakistan,"Boland Park, Paarl",South Africa,bat
1432215,Pakistan,South Africa,329,248,Pakistan,"Newlands, Cape Town",South Africa,field
1432216,Pakistan,South Africa,308,271,Pakistan,"The Wanderers Stadium, Johannesburg",South Africa,field
1433370,England,West Indies,209,157,England,"Sir Vivian Richards Stadium, North Sound, Antigua",West Indies,field
1433371,West Indies,England,328,329,England,"Sir Vivian Richards Stadium, North Sound, Antigua",England,field
1433372,England,West Indies,263,267,West Indies,"Kensington Oval, Bridgetown, Barbados",West Indies,field
1433380,Bangladesh,West Indies,294,295,West Indies,"Warner Park, Basseterre, St Kitts",Bangladesh,bat
1433381,Bangladesh,West Indies,227,230,West Indies,"Warner Park, Basseterre, St Kitts",West Indies,field
1433382,Bangladesh,West Indies,321,325,West Indies,"Warner Park, Basseterre, St Kitts",West Indies,field
1439904,England,India,248,251,India,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",England,bat
1439905,England,India,304,308,India,"Barabati Stadium, Cuttack",England,bat
1439906,India,England,356,214,India,"Narendra Modi Stadium, Ahmedabad",England,field
1442220,New Zealand,Pakistan,330,252,New Zealand,"Gaddafi Stadium, Lahore",New Zealand,bat
1442221,South Africa,New Zealand,304,308,New Zealand,"Gaddafi Stadium, Lahore",New Zealand,field
1442222,South Africa,Pakistan,352,355,Pakistan,"National Stadium, Karachi",South Africa,bat
1442223,Pakistan,New Zealand,242,243,New Zealand,"National Stadium, Karachi",Pakistan,bat
1442990,Sri Lanka,India,230,230,India,"R Premadasa Stadium, Colombo",Sri Lanka,bat
1442991,Sri Lanka,India,240,208,Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,bat
1442992,Sri Lanka,India,248,138,Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,bat
1443546,Sri Lanka,New Zealand,178,180,New Zealand,"Basin Reserve, Wellington",New Zealand,field
1443547,New Zealand,Sri Lanka,255,142,New Zealand,"Seddon Park, Hamilton",Sri Lanka,field
1443548,Sri Lanka,New Zealand,290,150,Sri Lanka,"Eden Park, Auckland",Sri Lanka,bat
1443554,New Zealand,Pakistan,344,271,New Zealand,"McLean Park, Napier",Pakistan,field
1443555,New Zealand,Pakistan,292,208,New Zealand,"Seddon Park, Hamilton",Pakistan,field
1443556,New Zealand,Pakistan,264,221,New Zealand,"Bay Oval, Mount Maunganui",Pakistan,field
1444649,Zimbabwe,Pakistan,205,60,Zimbabwe,"Queens Sports Club, Bulawayo",Pakistan,field
1444650,Zimbabwe,Pakistan,145,148,Pakistan,"Queens Sports Club, Bulawayo",Zimbabwe,bat
1444651,Pakistan,Zimbabwe,303,204,Pakistan,"Queens Sports Club, Bulawayo",Pakistan,bat
1445034,Canada,Netherlands,194,195,Netherlands,"Sportpark Westvliet, The Hague",Canada,bat
1445035,United States of America,Canada,304,290,United States of America,"Sportpark Westvliet, The Hague",Canada,field
1445036,Netherlands,United States of America,237,218,Netherlands,"Sportpark Westvliet, The Hague",United States of America,field
1445037,Netherlands,Canada,220,157,Netherlands,"Hazelaarweg, Rotterdam",Canada,field
1445038,United States of America,Canada,275,225,United States of America,"Hazelaarweg, Rotterdam",Canada,field
1445039,Netherlands,United States of America,206,179,Netherlands,"Hazelaarweg, Rotterdam",United States of America,field
1448343,England,West Indies,400,162,England,"Edgbaston, Birmingham",West Indies,field
1448344,West Indies,England,308,312,England,"Sophia Gardens, Cardiff",England,field
1448345,West Indies,England,251,246,West Indies,"Kennington Oval, London",England,field
1448354,England,South Africa,131,137,South Africa,"Headingley, Leeds",South Africa,field
1448355,South Africa,England,330,325,South Africa,"Lord's, London",England,field
1448356,England,South Africa,414,72,England,"The Rose Bowl, Southampton",South Africa,field
1450690,Namibia,United States of America,199,200,United States of America,"United Cricket Club Ground, Windhoek",United States of America,field
1450691,United Arab Emirates,United States of America,106,107,United States of America,"United Cricket Club Ground, Windhoek",United States of America,field
1450692,Namibia,United Arab Emirates,313,316,United Arab Emirates,"United Cricket Club Ground, Windhoek",United Arab Emirates,field
1450693,Namibia,United States of America,286,287,United States of America,"United Cricket Club Ground, Windhoek",Namibia,bat
1450694,United States of America,United Arab Emirates,339,203,United States of America,"United Cricket Club Ground, Windhoek",United Arab Emirates,field
1450695,United Arab Emirates,Namibia,190,194,Namibia,"Wanderers Cricket Ground, Windhoek",Namibia,field
1450696,Canada,Nepal,253,150,Canada,"Maple Leaf North-West Ground, King City",Nepal,field
1450697,Nepal,Oman,220,223,Oman,"Maple Leaf North-West Ground, King City",Oman,field
1450698,Canada,Oman,276,217,Canada,"Maple Leaf North-West Ground, King City",Oman,field
1450699,Nepal,Canada,181,186,Canada,"Maple Leaf North-West Ground, King City",Nepal,bat
1450701,Oman,Canada,198,199,Canada,"Maple Leaf North-West Ground, King City",Canada,field
1450702,United States of America,Scotland,144,145,Scotland,"Grand Prairie Stadium, Dallas",Scotland,field
1450704,Scotland,Nepal,154,157,Nepal,"Grand Prairie Stadium, Dallas",Nepal,field
1450705,Scotland,United States of America,317,246,Scotland,"Grand Prairie Stadium, Dallas",United States of America,field
1450706,United States of America,Nepal,281,244,United States of America,"Grand Prairie Stadium, Dallas",Nepal,field
1451817,West Indies,Sri Lanka,185,234,Sri Lanka,Pallekele International Cricket Stadium,West Indies,bat
1451818,West Indies,Sri Lanka,189,190,Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,field
1451819,Sri Lanka,West Indies,156,196,West Indies,Pallekele International Cricket Stadium,West Indies,field
1456443,Sri Lanka,New Zealand,324,175,Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,bat
1456444,New Zealand,Sri Lanka,209,210,Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,field
1457464,United Arab Emirates,Oman,128,129,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field
1457465,United Arab Emirates,Netherlands,240,214,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,field
1457466,Netherlands,Oman,132,133,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field
1457467,United Arab Emirates,Oman,78,79,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field
1457468,Netherlands,United Arab Emirates,241,174,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,field
1457469,Oman,Netherlands,155,154,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,field
1459908,Sri Lanka,Australia,214,165,Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,bat
1466414,New Zealand,Pakistan,320,260,New Zealand,"National Stadium, Karachi",Pakistan,field
1466415,Bangladesh,India,228,231,India,Dubai International Cricket Stadium,Bangladesh,bat
1466417,England,Australia,351,356,Australia,"Gaddafi Stadium, Lahore",Australia,field
1466418,Pakistan,India,241,244,India,Dubai International Cricket Stadium,Pakistan,bat
1466419,Bangladesh,New Zealand,236,240,New Zealand,Rawalpindi Cricket Stadium,New Zealand,field
1466424,England,South Africa,179,181,South Africa,"National Stadium, Karachi",England,bat
1466425,India,New Zealand,249,205,India,Dubai International Cricket Stadium,New Zealand,field
1466426,Australia,India,264,267,India,Dubai International Cricket Stadium,Australia,bat
1466427,New Zealand,South Africa,362,312,New Zealand,"Gaddafi Stadium, Lahore",New Zealand,bat
1466428,New Zealand,India,251,254,India,Dubai International Cricket Stadium,New Zealand,bat
1467701,Zimbabwe,Ireland,299,250,Zimbabwe,Harare Sports Club,Ireland,field
1467702,Zimbabwe,Ireland,245,249,Ireland,Harare Sports Club,Ireland,field
1467703,Ireland,Zimbabwe,240,246,Zimbabwe,Harare Sports Club,Zimbabwe,field
1468879,United States of America,Namibia,293,179,United States of America,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Namibia,field
1468880,Namibia,Oman,169,146,Namibia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field
1468881,United States of America,Oman,151,152,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,bat
1468882,United States of America,Namibia,268,198,United States of America,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Namibia,field
1468883,Namibia,Oman,96,100,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Namibia,bat
1468884,United States of America,Oman,122,65,United States of America,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field
1469168,Sri Lanka,Australia,281,107,Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,bat
1472511,Ireland,West Indies,303,179,Ireland,"Castle Avenue, Dublin",West Indies,field
1472513,West Indies,Ireland,385,165,West Indies,"Castle Avenue, Dublin",Ireland,field
1472528,West Indies,Pakistan,280,284,Pakistan,"Brian Lara Stadium, Tarouba, Trinidad",Pakistan,field
1472529,Pakistan,West Indies,171,184,West Indies,"Brian Lara Stadium, Tarouba, Trinidad",West Indies,field
1472530,West Indies,Pakistan,294,92,West Indies,"Brian Lara Stadium, Tarouba, Trinidad",Pakistan,field
1474410,Netherlands,Namibia,159,106,Netherlands,"Wanderers Cricket Ground, Windhoek",Namibia,field
1474411,Canada,Namibia,167,174,Namibia,"Wanderers Cricket Ground, Windhoek",Canada,bat
1474413,Namibia,Netherlands,148,149,Netherlands,"Wanderers Cricket Ground, Windhoek",Namibia,bat
1474414,Namibia,Canada,186,154,Namibia,"Wanderers Cricket Ground, Windhoek",Namibia,bat
1478901,South Africa,Australia,296,198,South Africa,"Cazaly's Stadium, Cairns",Australia,field
1478902,South Africa,Australia,277,193,South Africa,"Great Barrier Reef Arena, Mackay",South Africa,bat
1478903,Australia,South Africa,431,155,Australia,"Great Barrier Reef Arena, Mackay",Australia,bat
1478904,India,Australia,136,131,India,Perth Stadium,Australia,field
1478905,India,Australia,264,265,Australia,Adelaide Oval,Australia,field
1478906,Australia,India,236,237,India,Sydney Cricket Ground,Australia,bat
1481530,Netherlands,United Arab Emirates,272,159,Netherlands,"VRA Ground, Amstelveen",United Arab Emirates,field
1481531,United Arab Emirates,Scotland,296,199,United Arab Emirates,"VRA Ground, Amstelveen",United Arab Emirates,bat
1481532,Netherlands,Scotland,282,263,Netherlands,"VRA Ground, Amstelveen",Netherlands,bat
1481533,United Arab Emirates,Netherlands,204,205,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",United Arab Emirates,bat
1481534,United Arab Emirates,Scotland,161,162,Scotland,"Sportpark Maarschalkerweerd, Utrecht",United Arab Emirates,bat
1481535,Scotland,Netherlands,380,235,Scotland,"Sportpark Maarschalkerweerd, Utrecht",Netherlands,field
1482564,United States of America,Canada,361,192,United States of America,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",United States of America,bat
1482565,Oman,Canada,217,202,Oman,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Oman,bat
1482566,Oman,United States of America,266,266,United States of America,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",United States of America,field
1482567,Canada,Oman,212,108,Canada,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Canada,bat
1482568,United States of America,Canada,286,198,United States of America,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",United States of America,bat
1482569,United States of America,Oman,293,284,United States of America,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Oman,field
1485505,Sri Lanka,Bangladesh,244,167,Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,bat
1485506,Bangladesh,Sri Lanka,248,232,Bangladesh,"R Premadasa Stadium, Colombo",Bangladesh,bat
1485507,Sri Lanka,Bangladesh,285,186,Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,bat
1486772,Scotland,Nepal,296,297,Nepal,"Forthill, Dundee",Nepal,field
1486773,Netherlands,Nepal,225,226,Nepal,"Forthill, Dundee",Netherlands,bat
1486774,Scotland,Netherlands,262,218,Scotland,"Forthill, Dundee",Netherlands,field
1486775,Scotland,Nepal,323,321,Scotland,"Forthill, Dundee",Scotland,bat
1486776,Nepal,Netherlands,236,210,Nepal,"Forthill, Dundee",Netherlands,field
1486777,Scotland,Netherlands,369,374,Netherlands,"Forthill, Dundee",Scotland,bat
1491720,England,New Zealand,223,224,New Zealand,"Bay Oval, Mount Maunganui",New Zealand,field
1491721,England,New Zealand,175,177,New Zealand,"Seddon Park, Hamilton",New Zealand,field
1491722,England,New Zealand,222,226,New Zealand,"Sky Stadium, Wellington",New Zealand,field
1491728,New Zealand,West Indies,269,262,New Zealand,"Hagley Oval, Christchurch",West Indies,field
1491729,West Indies,New Zealand,247,248,New Zealand,"McLean Park, Napier",New Zealand,field
1491730,West Indies,New Zealand,161,162,New Zealand,"Seddon Park, Hamilton",West Indies,bat
1492821,Sri Lanka,Zimbabwe,298,291,Sri Lanka,Harare Sports Club,Zimbabwe,field
1492822,Zimbabwe,Sri Lanka,277,278,Sri Lanka,Harare Sports Club,Sri Lanka,field
1498181,Canada,Namibia,219,220,Namibia,"Maple Leaf North-West Ground, King City",Namibia,field
1498183,Canada,Scotland,184,187,Scotland,"Maple Leaf North-West Ground, King City",Scotland,field
1498184,Namibia,Canada,261,237,Namibia,"Maple Leaf North-West Ground, King City",Canada,field
1498185,Scotland,Namibia,164,109,Scotland,"Maple Leaf North-West Ground, King City",Scotland,bat
1501898,South Africa,Pakistan,263,264,Pakistan,"Iqbal Stadium, Faisalabad",Pakistan,field
1501899,Pakistan,South Africa,269,270,South Africa,"Iqbal Stadium, Faisalabad",Pakistan,bat
1501900,South Africa,Pakistan,143,144,Pakistan,"Iqbal Stadium, Faisalabad",South Africa,bat
1502167,Pakistan,Sri Lanka,299,293,Pakistan,Rawalpindi Cricket Stadium,Sri Lanka,field
1502168,Sri Lanka,Pakistan,288,289,Pakistan,Rawalpindi Cricket Stadium,Pakistan,field
1502169,Sri Lanka,Pakistan,211,215,Pakistan,Rawalpindi Cricket Stadium,Pakistan,field
1505122,Bangladesh,West Indies,207,133,Bangladesh,"Shere Bangla National Stadium, Mirpur",West Indies,field
1505123,Bangladesh,West Indies,213,213,West Indies,"Shere Bangla National Stadium, Mirpur",Bangladesh,bat
